fipscounty,pred,predict_date,k
55075,55.91445878026719,2020-07-03,5
55075,52.95276627276658,2020-07-02,5
55075,51.96814051276383,2020-07-01,5
55075,50.983112107179366,2020-06-30,5
55075,48.060840426780956,2020-06-29,5
55075,48.06326014531265,2020-06-28,5
55075,45.133345944333755,2020-06-27,5
55075,45.13869934004913,2020-06-26,5
55075,45.14691585005275,2020-06-25,5
55075,45.1503120463429,2020-06-24,5
55075,43.20726844055958,2020-06-23,5
55075,43.21719782968219,2020-06-22,5
55075,43.22322297115326,2020-06-21,5
55075,43.23487140604468,2020-06-20,5
55075,42.26712354473603,2020-06-19,5
55075,42.2769434880795,2020-06-18,5
55075,40.336445445510996,2020-06-17,5
55075,40.3414822533818,2020-06-16,5
55075,40.349414546947884,2020-06-15,5
55075,40.35640734599199,2020-06-14,5
55075,39.397051854316295,2020-06-13,5
55075,39.41240840986803,2020-06-12,5
55075,36.5042632029019,2020-06-11,5
55075,0,2020-06-10,5
55075,0,2020-06-09,5
55075,0,2020-06-08,5
55075,0,2020-06-07,5
55075,0,2020-06-06,5
55075,0,2020-06-05,5
55075,0,2020-06-04,5
55075,0,2020-06-03,5
55075,0,2020-06-02,5
55075,0,2020-06-01,5
55075,0,2020-05-31,5
55075,0,2020-05-30,5
55075,0,2020-05-29,5
55075,0,2020-05-28,5
55075,0,2020-05-27,5
55075,0,2020-05-26,5
55075,0,2020-05-25,5
55075,0,2020-05-24,5
55075,0,2020-05-23,5
55075,0,2020-05-22,5
55075,0,2020-05-21,5
55075,0,2020-05-20,5
55075,0,2020-05-19,5
55075,0,2020-05-18,5
55075,0,2020-05-17,5
55075,0,2020-05-16,5
55075,0,2020-05-15,5
55075,0,2020-05-14,5
55075,0,2020-05-13,5
55075,0,2020-05-12,5
55075,0,2020-05-11,5
55075,0,2020-05-10,5
55075,0,2020-05-09,5
55075,0,2020-05-08,5
55075,0,2020-05-07,5
55075,0,2020-05-06,5
55075,0,2020-05-05,5
55075,0,2020-05-04,5
55075,0,2020-05-03,5
55075,0,2020-05-02,5
55075,0,2020-05-01,5
55075,0,2020-04-30,5
55075,0,2020-04-29,5
55075,0,2020-04-28,5
55075,0,2020-04-27,5
55075,0,2020-04-26,5
55075,0,2020-04-25,5
55075,0,2020-04-24,5
55075,0,2020-04-23,5
55075,0,2020-04-22,5
55075,0,2020-04-21,5
55075,0,2020-04-20,5
55075,0,2020-04-19,5
55075,0,2020-04-18,5
55075,0,2020-04-17,5
55075,0,2020-04-16,5
55075,0,2020-04-15,5
55075,0,2020-04-14,5
55075,0,2020-04-13,5
55075,0,2020-04-12,5
55075,0,2020-04-11,5
55075,0,2020-04-10,5
55075,0,2020-04-09,5
55075,0,2020-04-08,5
55075,0,2020-04-07,5
55075,0,2020-04-06,5
55075,0,2020-04-05,5
55075,0,2020-04-04,5
55075,0,2020-04-03,5
55075,0,2020-04-02,5
55075,0,2020-04-01,5
6107,20087.218746712202,2020-11-25,5
6107,19965.178207289722,2020-11-24,5
6107,19873.26364213097,2020-11-23,5
6107,19730.205606531727,2020-11-22,5
6107,19458.14009950547,2020-11-21,5
6107,19297.137320811882,2020-11-20,5
6107,19299.416553526145,2020-11-19,5
6107,19301.85754689798,2020-11-18,5
6107,19144.65624735665,2020-11-17,5
6107,19011.798138277165,2020-11-16,5
6107,19014.478253587386,2020-11-15,5
6107,18829.663586063136,2020-11-14,5
6107,18711.232686835705,2020-11-13,5
6107,18713.834883654592,2020-11-12,5
6107,18715.911631524905,2020-11-11,5
6107,18610.53496739436,2020-11-10,5
6107,18518.716816508968,2020-11-09,5
6107,18454.83476596564,2020-11-08,5
6107,18346.81864773385,2020-11-07,5
6107,18250.690539169653,2020-11-06,5
6107,18252.83591606717,2020-11-05,5
6107,18254.57623987888,2020-11-04,5
6107,18203.180419323853,2020-11-03,5
6107,18132.70146734316,2020-11-02,5
6107,18135.143441195676,2020-11-01,5
6107,17992.33987402443,2020-10-31,5
6107,17895.149887832365,2020-10-30,5
6107,17897.437380452764,2020-10-29,5
6107,17899.393939713318,2020-10-28,5
6107,17828.55169565186,2020-10-27,5
6107,17766.998312465297,2020-10-26,5
6107,17719.562588760768,2020-10-25,5
6107,17605.923648240438,2020-10-24,5
6107,17519.05593351336,2020-10-23,5
6107,17520.991687113572,2020-10-22,5
6107,17523.396994042076,2020-10-21,5
6107,17476.49309930796,2020-10-20,5
6107,17419.503343906763,2020-10-19,5
6107,17380.30206568596,2020-10-18,5
6107,17293.07369231936,2020-10-17,5
6107,17195.45635669118,2020-10-16,5
6107,17197.58805782978,2020-10-15,5
6107,17200.058057558934,2020-10-14,5
6107,17123.445584145968,2020-10-13,5
6107,17038.214654142917,2020-10-12,5
6107,17012.464233750685,2020-10-11,5
6107,16893.1389321327,2020-10-10,5
6107,16801.36169677662,2020-10-09,5
6107,16804.14276886332,2020-10-08,5
6107,16806.249793097668,2020-10-07,5
6107,16728.048201206915,2020-10-06,5
6107,16671.77231629009,2020-10-05,5
6107,16608.915923840636,2020-10-04,5
6107,16472.575793665754,2020-10-03,5
6107,16369.691412838612,2020-10-02,5
6107,16372.502700794945,2020-10-01,5
6107,16298.530115443746,2020-09-30,5
6107,16300.076077758507,2020-09-29,5
6107,16231.87897365156,2020-09-28,5
6107,16184.14083017422,2020-09-27,5
6107,16087.656983201696,2020-09-26,5
6107,15999.016567611548,2020-09-25,5
6107,16001.566246274255,2020-09-24,5
6107,16003.731799152141,2020-09-23,5
6107,15921.168029792048,2020-09-22,5
6107,15890.85399074787,2020-09-21,5
6107,15762.842639172226,2020-09-20,5
6107,15670.002505927188,2020-09-19,5
6107,15510.684080757566,2020-09-18,5
6107,15513.182809390124,2020-09-17,5
6107,15515.059200294409,2020-09-16,5
6107,15444.151727482775,2020-09-15,5
6107,15366.635726749713,2020-09-14,5
6107,15211.563485116061,2020-09-13,5
6107,15069.94773551074,2020-09-12,5
6107,15072.670856292885,2020-09-11,5
6107,15075.239760820241,2020-09-10,5
6107,15077.160642139668,2020-09-09,5
6107,14950.269751706164,2020-09-08,5
6107,14839.385263889299,2020-09-07,5
6107,14698.955021449678,2020-09-06,5
6107,14424.11742610238,2020-09-05,5
6107,14265.54743271635,2020-09-04,5
6107,14268.396084792146,2020-09-03,5
6107,14269.869585144717,2020-09-02,5
6107,14159.462007698256,2020-09-01,5
6107,14055.41452067757,2020-08-31,5
6107,13990.807951212046,2020-08-30,5
6107,13806.879922445145,2020-08-29,5
6107,13483.445196294342,2020-08-28,5
6107,13486.102042148279,2020-08-27,5
6107,13488.291975162132,2020-08-26,5
6107,13390.815215323959,2020-08-25,5
6107,13198.941722971804,2020-08-24,5
6107,13077.64530081132,2020-08-23,5
6107,12801.004121986787,2020-08-22,5
6107,12443.300591180858,2020-08-21,5
6107,12445.523913687008,2020-08-20,5
6107,12447.318039963795,2020-08-19,5
6107,12181.067282320813,2020-08-18,5
6107,11970.567264115178,2020-08-17,5
6107,11873.845422808561,2020-08-16,5
6107,11159.818760411195,2020-08-15,5
6107,10759.754993280694,2020-08-14,5
6107,10761.92149764944,2020-08-13,5
6107,10763.89265916295,2020-08-12,5
6107,10619.500856014733,2020-08-11,5
6107,10354.552764448203,2020-08-10,5
6107,10264.336067471404,2020-08-09,5
6107,10010.94555535363,2020-08-08,5
6107,9710.22869910603,2020-08-07,5
6107,9712.79541731036,2020-08-06,5
6107,9714.262651913668,2020-08-05,5
6107,9493.179837917958,2020-08-04,5
6107,9323.409419605225,2020-08-03,5
6107,9099.519607149427,2020-08-02,5
6107,8761.41656168311,2020-08-01,5
6107,8424.180776170399,2020-07-31,5
6107,8425.6124882629,2020-07-30,5
6107,8427.0171905592415,2020-07-29,5
6107,8081.011835248544,2020-07-28,5
6107,7799.139245463115,2020-07-27,5
6107,7298.926590580947,2020-07-26,5
6107,7068.282185630662,2020-07-25,5
6107,6848.981592471464,2020-07-24,5
6107,6850.693409685585,2020-07-23,5
6107,6852.0532017402475,2020-07-22,5
6107,6642.452262958107,2020-07-21,5
6107,6490.133160542092,2020-07-20,5
6107,6363.740395861787,2020-07-19,5
6107,6088.381648616973,2020-07-18,5
6107,5815.885196037699,2020-07-17,5
6107,5817.285311113251,2020-07-16,5
6107,5818.619943827241,2020-07-15,5
6107,5644.655488685136,2020-07-14,5
6107,5426.894872277215,2020-07-13,5
6107,5300.397792173285,2020-07-12,5
6107,5129.216618487886,2020-07-11,5
6107,4734.507024279285,2020-07-10,5
6107,4735.857105165873,2020-07-09,5
6107,4737.361511310796,2020-07-08,5
6107,4629.085164489456,2020-07-07,5
6107,4425.273866088241,2020-07-06,5
6107,4253.499741522873,2020-07-05,5
6107,3960.3365234708763,2020-07-04,5
6107,3788.7734715377183,2020-07-03,5
6107,3790.1420634300243,2020-07-02,5
6107,3791.3623388499936,2020-07-01,5
6107,3731.542317196318,2020-06-30,5
6107,3615.6486739900347,2020-06-29,5
6107,3513.829252835961,2020-06-28,5
6107,3248.362699037343,2020-06-27,5
6107,3114.1239338167084,2020-06-26,5
6107,3115.2799630145,2020-06-25,5
6107,3116.2666984897387,2020-06-24,5
6107,3073.5378749499737,2020-06-23,5
6107,2947.393599394472,2020-06-22,5
6107,2862.490270108277,2020-06-21,5
6107,2725.1164441219785,2020-06-20,5
6107,2622.869872915111,2020-06-19,5
6107,2623.809527189739,2020-06-18,5
6107,2624.8772104788636,2020-06-17,5
6107,2534.200522698899,2020-06-16,5
6107,2490.724263778923,2020-06-15,5
6107,2439.0645019966523,2020-06-14,5
6107,2274.231628227563,2020-06-13,5
6107,2167.9771694113574,2020-06-12,5
6107,2169.080823039028,2020-06-11,5
6107,2170.056606391884,2020-06-10,5
6107,2136.9108834561343,2020-06-09,5
6107,2078.89270229229,2020-06-08,5
6107,2056.623715579477,2020-06-07,5
6107,1946.9632672581552,2020-06-06,5
6107,1893.4028413025865,2020-06-05,5
6107,1894.4106226850827,2020-06-04,5
6107,1895.2255962599418,2020-06-03,5
6107,1886.8321678121324,2020-06-02,5
6107,1847.3092795888303,2020-06-01,5
6107,1822.1619997533703,2020-05-31,5
6107,1689.5163095095304,2020-05-30,5
6107,1690.5077856619305,2020-05-29,5
6107,1691.7216682943824,2020-05-28,5
6107,1692.56581165248,2020-05-27,5
6107,1654.5648690796158,2020-05-26,5
6107,1602.8473054588953,2020-05-25,5
6107,1590.4823851634915,2020-05-24,5
6107,1484.9191148275381,2020-05-23,5
6107,1479.814295734935,2020-05-22,5
6107,1476.9356211892025,2020-05-21,5
6107,1387.0164374640196,2020-05-20,5
6107,1343.4284537704525,2020-05-19,5
6107,1316.2761899956474,2020-05-18,5
6107,1289.3798597189798,2020-05-17,5
6107,1205.4791525188834,2020-05-16,5
6107,1186.5888548857286,2020-05-15,5
6107,1124.7821546915156,2020-05-14,5
6107,1057.5556620171888,2020-05-13,5
6107,1013.1485292020681,2020-05-12,5
6107,959.2698734803512,2020-05-11,5
6107,900.0752971780529,2020-05-10,5
6107,795.866843398667,2020-05-09,5
6107,782.3301779740899,2020-05-08,5
6107,759.4570066604836,2020-05-07,5
6107,718.8060717313559,2020-05-06,5
6107,678.230228138173,2020-05-05,5
6107,664.7399329763183,2020-05-04,5
6107,614.999702317495,2020-05-03,5
6107,567.4000301958686,2020-05-02,5
6107,539.1687269285304,2020-05-01,5
6107,526.9871810429935,2020-04-30,5
6107,508.1004744200318,2020-04-29,5
6107,488.9339745943222,2020-04-28,5
6107,477.5583442261034,2020-04-27,5
6107,473.5479013576814,2020-04-26,5
6107,459.51883574241515,2020-04-25,5
6107,449.07580714576324,2020-04-24,5
6107,435.1013390260364,2020-04-23,5
6107,420.93240710702435,2020-04-22,5
6107,411.8445668023105,2020-04-21,5
6107,392.0065547693892,2020-04-20,5
6107,331.7616025599454,2020-04-19,5
6107,295.80789642049825,2020-04-18,5
6107,257.14850519521826,2020-04-17,5
6107,259.21934556745333,2020-04-16,5
6107,233.50665490307878,2020-04-15,5
6107,216.67342415082754,2020-04-14,5
6107,196.38797363930777,2020-04-13,5
6107,185.3176189126593,2020-04-12,5
6107,159.98117413316933,2020-04-11,5
6107,137.90134655053606,2020-04-10,5
6107,128.80003714620437,2020-04-09,5
6107,99.28697196757021,2020-04-08,5
6107,0,2020-04-07,5
6107,0,2020-04-06,5
6107,0,2020-04-05,5
6107,0,2020-04-04,5
6107,0,2020-04-03,5
6107,0,2020-04-02,5
6107,0,2020-04-01,5
6107,0,2020-03-31,5
6107,0,2020-03-30,5
6107,0,2020-03-29,5
6107,0,2020-03-28,5
6107,0,2020-03-27,5
6107,0,2020-03-26,5
6107,0,2020-03-25,5
6107,0,2020-03-24,5
6107,0,2020-03-23,5
6107,0,2020-03-22,5
6107,0,2020-03-21,5
6107,0,2020-03-20,5
6107,0,2020-03-19,5
6107,0,2020-03-18,5
6107,0,2020-03-17,5
6099,19919.347713129577,2020-11-25,5
6099,20221.657467420955,2020-11-24,5
6099,19923.740702795192,2020-11-23,5
6099,19925.95598651153,2020-11-22,5
6099,19811.538763043685,2020-11-21,5
6099,19688.678910149774,2020-11-20,5
6099,19554.978157717112,2020-11-19,5
6099,19400.797667570543,2020-11-18,5
6099,19259.068705469414,2020-11-17,5
6099,19115.911385511175,2020-11-16,5
6099,19018.60224797926,2020-11-15,5
6099,18953.391717615217,2020-11-14,5
6099,18768.976970661908,2020-11-13,5
6099,18771.58916857771,2020-11-12,5
6099,18689.093882138153,2020-11-11,5
6099,18606.408769233483,2020-11-10,5
6099,18476.419224887446,2020-11-09,5
6099,18478.56582444292,2020-11-08,5
6099,18429.366532017266,2020-11-07,5
6099,18381.746860933996,2020-11-06,5
6099,18331.273460782144,2020-11-05,5
6099,18275.219819118454,2020-11-04,5
6099,18217.63297720515,2020-11-03,5
6099,18163.674264218902,2020-11-02,5
6099,18118.621960750006,2020-11-01,5
6099,18091.477114590714,2020-10-31,5
6099,18033.530304838583,2020-10-30,5
6099,17976.9669208428,2020-10-29,5
6099,17913.855562369583,2020-10-28,5
6099,17859.5431872722,2020-10-27,5
6099,17806.254416090844,2020-10-26,5
6099,17757.7906669185,2020-10-25,5
6099,17745.41064641648,2020-10-24,5
6099,17696.791912036657,2020-10-23,5
6099,17628.471781705146,2020-10-22,5
6099,17604.02085182704,2020-10-21,5
6099,17567.469117293887,2020-10-20,5
6099,17538.40518311234,2020-10-19,5
6099,17495.075698807435,2020-10-18,5
6099,17485.41518957251,2020-10-17,5
6099,17447.79371220035,2020-10-16,5
6099,17412.72712519316,2020-10-15,5
6099,17295.229753360065,2020-10-14,5
6099,17297.257511881835,2020-10-13,5
6099,17214.10967828588,2020-10-12,5
6099,17178.03515379397,2020-10-11,5
6099,17171.526690290684,2020-10-10,5
6099,17151.204966908506,2020-10-09,5
6099,17118.856699893044,2020-10-08,5
6099,17043.353323535714,2020-10-07,5
6099,16987.94853633946,2020-10-06,5
6099,16925.460865381407,2020-10-05,5
6099,16911.320783470714,2020-10-04,5
6099,16886.848597448847,2020-10-03,5
6099,16868.928103387847,2020-10-02,5
6099,16861.482789034402,2020-10-01,5
6099,16873.557954789045,2020-09-30,5
6099,16858.593967774887,2020-09-29,5
6099,16849.55497052741,2020-09-28,5
6099,16822.572442232147,2020-09-27,5
6099,16775.898812196636,2020-09-26,5
6099,16745.42012143285,2020-09-25,5
6099,16716.997577464914,2020-09-24,5
6099,16657.047468715107,2020-09-23,5
6099,16577.68481159544,2020-09-22,5
6099,16503.880826855762,2020-09-21,5
6099,16479.65870664937,2020-09-20,5
6099,16452.23568819975,2020-09-19,5
6099,16353.174400518476,2020-09-18,5
6099,16355.839128707514,2020-09-17,5
6099,16266.480168135296,2020-09-16,5
6099,16177.014800788525,2020-09-15,5
6099,16112.004348719369,2020-09-14,5
6099,16061.837389288152,2020-09-13,5
6099,15863.190477557073,2020-09-12,5
6099,15804.795187101845,2020-09-11,5
6099,15698.426623213485,2020-09-10,5
6099,15580.961504344219,2020-09-09,5
6099,15437.523923340554,2020-09-08,5
6099,15317.384767871072,2020-09-07,5
6099,15198.809610313861,2020-09-06,5
6099,15121.420319121595,2020-09-05,5
6099,14951.46989383899,2020-09-04,5
6099,14656.093363427419,2020-09-03,5
6099,14495.43436882873,2020-09-02,5
6099,14498.402128880622,2020-09-01,5
6099,14276.87917001102,2020-08-31,5
6099,13899.311714644109,2020-08-30,5
6099,13860.947533209384,2020-08-29,5
6099,13756.924647541053,2020-08-28,5
6099,13657.709903536615,2020-08-27,5
6099,13491.412520369773,2020-08-26,5
6099,13455.31071381333,2020-08-25,5
6099,13301.92524132328,2020-08-24,5
6099,13105.731510944393,2020-08-23,5
6099,13026.720142858234,2020-08-22,5
6099,12896.795848065361,2020-08-21,5
6099,12730.55219178635,2020-08-20,5
6099,12289.206656209888,2020-08-19,5
6099,12009.441982857823,2020-08-18,5
6099,11917.518428830488,2020-08-17,5
6099,11152.208930639592,2020-08-16,5
6099,10538.420455502075,2020-08-15,5
6099,10227.807469295438,2020-08-14,5
6099,9920.327659314042,2020-08-13,5
6099,9819.294327553673,2020-08-12,5
6099,9657.169015819,2020-08-11,5
6099,9607.37195042571,2020-08-10,5
6099,9555.565321306105,2020-08-09,5
6099,9524.569632538834,2020-08-08,5
6099,9468.08740427142,2020-08-07,5
6099,9304.293664118235,2020-08-06,5
6099,9127.988808290194,2020-08-05,5
6099,8977.687394881354,2020-08-04,5
6099,8716.489723519118,2020-08-03,5
6099,8503.285933487798,2020-08-02,5
6099,8443.5357382075,2020-08-01,5
6099,8199.91167205803,2020-07-31,5
6099,8063.219750464606,2020-07-30,5
6099,7796.729159703386,2020-07-29,5
6099,7587.938773795028,2020-07-28,5
6099,7156.8072602011525,2020-07-27,5
6099,7003.299209688983,2020-07-26,5
6099,6665.904997627018,2020-07-25,5
6099,6497.453149012231,2020-07-24,5
6099,6370.503216354675,2020-07-23,5
6099,5912.629075317448,2020-07-22,5
6099,5913.522049915497,2020-07-21,5
6099,5645.275935390372,2020-07-20,5
6099,5479.543843299889,2020-07-19,5
6099,5296.6213618359525,2020-07-18,5
6099,5085.48795623384,2020-07-17,5
6099,4837.231563111919,2020-07-16,5
6099,4735.869028463082,2020-07-15,5
6099,3057.5205257268685,2020-07-14,5
6099,3057.9136276812883,2020-07-13,5
6099,2940.464758062613,2020-07-12,5
6099,2808.862562396789,2020-07-11,5
6099,2707.299375037146,2020-07-10,5
6099,2627.182150328214,2020-07-09,5
6099,2576.743827762594,2020-07-08,5
6099,2434.352761975816,2020-07-07,5
6099,2352.16385457823,2020-07-06,5
6099,2296.467895249993,2020-07-05,5
6099,2204.966862052128,2020-07-04,5
6099,2154.489418651756,2020-07-03,5
6099,2037.74186055883,2020-07-02,5
6099,1977.1222306393302,2020-07-01,5
6099,1907.3093301232834,2020-06-30,5
6099,1824.2355355579803,2020-06-29,5
6099,1748.0768588137262,2020-06-28,5
6099,1671.63969646325,2020-06-27,5
6099,1631.2298833133302,2020-06-26,5
6099,1545.0744168007727,2020-06-25,5
6099,1503.6593021711471,2020-06-24,5
6099,1433.5284126051354,2020-06-23,5
6099,1350.1927208095547,2020-06-22,5
6099,1294.382691370257,2020-06-21,5
6099,1269.3099728277448,2020-06-20,5
6099,1239.1170342632033,2020-06-19,5
6099,1135.6694803511864,2020-06-18,5
6099,1115.714897779098,2020-06-17,5
6099,1097.684337911666,2020-06-16,5
6099,1048.0289074065163,2020-06-15,5
6099,1015.696339344207,2020-06-14,5
6099,960.9382869727833,2020-06-13,5
6099,924.5079264206233,2020-06-12,5
6099,888.2172991348136,2020-06-11,5
6099,863.0628671030005,2020-06-10,5
6099,838.8426220798071,2020-06-09,5
6099,814.5529534801932,2020-06-08,5
6099,789.1684786165634,2020-06-07,5
6099,772.0189591064816,2020-06-06,5
6099,766.2837118205384,2020-06-05,5
6099,740.0423470891609,2020-06-04,5
6099,720.8847433473404,2020-06-03,5
6099,704.8545845868483,2020-06-02,5
6099,698.9090261413154,2020-06-01,5
6099,691.9570038360278,2020-05-31,5
6099,681.0670949711465,2020-05-30,5
6099,668.16250073587,2020-05-29,5
6099,651.2024183884971,2020-05-28,5
6099,643.2732243629979,2020-05-27,5
6099,633.3822613365862,2020-05-26,5
6099,620.3594429549098,2020-05-25,5
6099,615.6510511355594,2020-05-24,5
6099,609.8074035734136,2020-05-23,5
6099,593.7606486704315,2020-05-22,5
6099,581.8915645274866,2020-05-21,5
6099,566.8377107068806,2020-05-20,5
6099,559.973034562604,2020-05-19,5
6099,548.990949064118,2020-05-18,5
6099,540.1394113200497,2020-05-17,5
6099,531.3599234983715,2020-05-16,5
6099,524.462445201376,2020-05-15,5
6099,519.9786807662568,2020-05-14,5
6099,512.2162867012577,2020-05-13,5
6099,500.36869159606,2020-05-12,5
6099,485.32552807266643,2020-05-11,5
6099,456.6829897539014,2020-05-10,5
6099,452.1191407204013,2020-05-09,5
6099,434.9036899357243,2020-05-08,5
6099,424.0265526729357,2020-05-07,5
6099,403.68513564989695,2020-05-06,5
6099,398.190889092093,2020-05-05,5
6099,361.9842746333443,2020-05-04,5
6099,346.5778034071265,2020-05-03,5
6099,334.42186824703117,2020-05-02,5
6099,316.15878955293607,2020-05-01,5
6099,308.6265442906919,2020-04-30,5
6099,285.89995009319966,2020-04-29,5
6099,280.14417888226626,2020-04-28,5
6099,273.49518880646747,2020-04-27,5
6099,258.1136427927325,2020-04-26,5
6099,254.39964143913082,2020-04-25,5
6099,248.66562618796607,2020-04-24,5
6099,243.90027967765107,2020-04-23,5
6099,228.7829558876566,2020-04-22,5
6099,208.88399709900935,2020-04-21,5
6099,198.95789494634207,2020-04-20,5
6099,184.42479455928216,2020-04-19,5
6099,0,2020-04-18,5
6099,0,2020-04-17,5
6099,0,2020-04-16,5
6099,0,2020-04-15,5
6099,0,2020-04-14,5
6099,0,2020-04-13,5
6099,0,2020-04-12,5
6099,0,2020-04-11,5
6099,0,2020-04-10,5
6099,0,2020-04-09,5
6099,0,2020-04-08,5
6099,0,2020-04-07,5
6099,0,2020-04-06,5
6099,0,2020-04-05,5
6099,0,2020-04-04,5
6099,0,2020-04-03,5
6099,0,2020-04-02,5
6099,0,2020-04-01,5
6099,0,2020-03-31,5
6099,0,2020-03-30,5
6099,0,2020-03-29,5
6099,0,2020-03-28,5
6099,0,2020-03-27,5
6099,0,2020-03-26,5
6099,0,2020-03-25,5
6099,0,2020-03-24,5
6099,0,2020-03-23,5
6099,0,2020-03-22,5
6099,0,2020-03-21,5
6099,0,2020-03-20,5
6099,0,2020-03-19,5
6099,0,2020-03-18,5
6099,0,2020-03-17,5
6097,11499.447968999575,2020-11-25,5
6097,11500.1340323667,2020-11-24,5
6097,11313.891650419724,2020-11-23,5
6097,11234.943914926649,2020-11-22,5
6097,11148.703342544362,2020-11-21,5
6097,11021.409577565824,2020-11-20,5
6097,11022.541564704317,2020-11-19,5
6097,10853.480140745905,2020-11-18,5
6097,10779.745892842831,2020-11-17,5
6097,10677.209494267647,2020-11-16,5
6097,10595.329005194333,2020-11-15,5
6097,10494.603310617129,2020-11-14,5
6097,10416.648862863754,2020-11-13,5
6097,10417.889603278436,2020-11-12,5
6097,10283.454009795696,2020-11-11,5
6097,10207.315786264839,2020-11-10,5
6097,10117.914863051232,2020-11-09,5
6097,10029.638389567159,2020-11-08,5
6097,9951.208225385766,2020-11-07,5
6097,9805.403725169515,2020-11-06,5
6097,9806.401585151982,2020-11-05,5
6097,9807.199550836622,2020-11-04,5
6097,9729.129175418737,2020-11-03,5
6097,9652.9194313957,2020-11-02,5
6097,9653.983437844467,2020-11-01,5
6097,9467.936826015997,2020-10-31,5
6097,9315.508321712112,2020-10-30,5
6097,9316.42886523134,2020-10-29,5
6097,9251.601281441106,2020-10-28,5
6097,9225.509921624227,2020-10-27,5
6097,9167.149198250383,2020-10-26,5
6097,9083.865533432028,2020-10-25,5
6097,9006.270768087623,2020-10-24,5
6097,8957.818934986171,2020-10-23,5
6097,8863.229048870644,2020-10-22,5
6097,8759.490873465442,2020-10-21,5
6097,8760.585150154653,2020-10-20,5
6097,8702.904696155903,2020-10-19,5
6097,8643.762681324539,2020-10-18,5
6097,8564.368495108753,2020-10-17,5
6097,8409.024493803754,2020-10-16,5
6097,8409.858802002678,2020-10-15,5
6097,8410.831858354199,2020-10-14,5
6097,8219.650479891356,2020-10-13,5
6097,8173.026185408013,2020-10-12,5
6097,8074.295278844959,2020-10-11,5
6097,7993.917327246664,2020-10-10,5
6097,7796.694663772555,2020-10-09,5
6097,7797.734909892685,2020-10-08,5
6097,7798.493439875676,2020-10-07,5
6097,7706.631434248956,2020-10-06,5
6097,7536.46052946966,2020-10-05,5
6097,7537.262200530943,2020-10-04,5
6097,7537.806902251523,2020-10-03,5
6097,7538.525361589735,2020-10-02,5
6097,7495.424586654315,2020-10-01,5
6097,7386.094263459815,2020-09-30,5
6097,7348.604359304134,2020-09-29,5
6097,7282.613704574871,2020-09-28,5
6097,7233.676734381779,2020-09-27,5
6097,7181.032131829971,2020-09-26,5
6097,7106.952729729455,2020-09-25,5
6097,7107.918334444934,2020-09-24,5
6097,7108.701767421055,2020-09-23,5
6097,6993.433690043519,2020-09-22,5
6097,6854.263913788049,2020-09-21,5
6097,6854.7611580285975,2020-09-20,5
6097,6817.263542062839,2020-09-19,5
6097,6737.99834216785,2020-09-18,5
6097,6738.887097274768,2020-09-17,5
6097,6675.817881382195,2020-09-16,5
6097,6630.481577250398,2020-09-15,5
6097,6630.910427761472,2020-09-14,5
6097,6471.051350109249,2020-09-13,5
6097,6471.998800437672,2020-09-12,5
6097,6414.377087654705,2020-09-11,5
6097,6415.293034630266,2020-09-10,5
6097,6250.351324698729,2020-09-09,5
6097,6174.13163892635,2020-09-08,5
6097,6020.928867578646,2020-09-07,5
6097,5901.188733104059,2020-09-06,5
6097,5817.315601045086,2020-09-05,5
6097,5752.341593824081,2020-09-04,5
6097,5685.416674130096,2020-09-03,5
6097,5563.506976240494,2020-09-02,5
6097,5516.007474808867,2020-09-01,5
6097,5443.581618198775,2020-08-31,5
6097,5301.217215442106,2020-08-30,5
6097,5206.856245165923,2020-08-29,5
6097,5153.311690726428,2020-08-28,5
6097,5025.609551159567,2020-08-27,5
6097,4945.013247015624,2020-08-26,5
6097,4859.03394962074,2020-08-25,5
6097,4739.2601548337925,2020-08-24,5
6097,4537.235493940523,2020-08-23,5
6097,4447.130109297672,2020-08-22,5
6097,4361.498109425713,2020-08-21,5
6097,4222.93730487862,2020-08-20,5
6097,4127.168607844932,2020-08-19,5
6097,3918.895371186862,2020-08-18,5
6097,3884.4742041364516,2020-08-17,5
6097,3811.0263405722126,2020-08-16,5
6097,3726.12208122676,2020-08-15,5
6097,3726.623979315417,2020-08-14,5
6097,3610.611941039627,2020-08-13,5
6097,3483.2533085654804,2020-08-12,5
6097,3256.1559734715584,2020-08-11,5
6097,3256.2998732932006,2020-08-10,5
6097,3159.7261699219066,2020-08-09,5
6097,3159.817824935705,2020-08-08,5
6097,3101.121809015721,2020-08-07,5
6097,2988.565655911436,2020-08-06,5
6097,2884.9527619755304,2020-08-05,5
6097,2789.151533382392,2020-08-04,5
6097,2789.3938341382254,2020-08-03,5
6097,2655.5663309227984,2020-08-02,5
6097,2608.1973561778636,2020-08-01,5
6097,2596.764851727956,2020-07-31,5
6097,2502.3529162181453,2020-07-30,5
6097,2439.4625298149795,2020-07-29,5
6097,2333.8765864426587,2020-07-28,5
6097,2274.225283611082,2020-07-27,5
6097,2274.363919809365,2020-07-26,5
6097,2201.6128931480807,2020-07-25,5
6097,2153.2256939534923,2020-07-24,5
6097,2099.7621164511124,2020-07-23,5
6097,2058.3689152023717,2020-07-22,5
6097,2009.7538792901191,2020-07-21,5
6097,1971.4323237784495,2020-07-20,5
6097,1915.7113866616742,2020-07-19,5
6097,1848.0393699139447,2020-07-18,5
