"","date","county","arima.pred","arima.w","ma.pred","ma.w","clep"
"184",2020-08-14,6081,122.069747026215,0.483596319536458,120.722019575813,0.516403680463542,121.373775610566
"185",2020-08-14,6097,55.8851759965315,0.728369932632091,56.0150984581659,0.271630067367909,55.9204668435379
"186",2020-08-14,6001,214.708367033184,0.504066932522707,217.484753293176,0.495933067477293,216.085268787603
"187",2020-08-14,6013,149.155631011309,0.624342424286209,149.982308486659,0.375657575713791,149.466178667596
"188",2020-08-14,6075,70.0112445200232,0.464814965330849,71.6851808994108,0.535185034669151,70.9071102192597
"189",2020-08-14,6039,44.3975458635772,0.565092194765099,47.2867422797636,0.434907805234901,45.6540799358334
"190",2020-08-14,6019,196.614149764569,0.617004869163549,200.563571717595,0.382995130836451,198.126759142197
"191",2020-08-14,6095,41.4494513159695,0.498959873062859,42.3081851736369,0.501040126937142,41.8797114370204
"192",2020-08-14,6099,188.260338645997,0.50683526894348,213.827672173209,0.49316473105652,200.869245808777
"193",2020-08-14,6107,204.129459049232,0.573848833327746,210.184450473377,0.426151166672254,206.709800708822
"194",2020-08-14,6041,82.2335967508689,0.592983617988694,84.3780217593738,0.407016382011306,83.1064128593251
"195",2020-08-14,6047,73.7981389894539,0.717157036887813,76.9111901281309,0.282842963112187,74.6786435978371
"196",2020-08-14,6055,10.6800056258169,0.498672160999995,11.8041830144515,0.501327839000005,11.2435870467138
"197",2020-08-15,6085,212.224086137191,0.488996328784091,215.70269120998,0.511003671215909,214.001666100096
"198",2020-08-15,6081,121.925199743626,0.480242820556164,120,0.519757179443836,120.924563355013
"199",2020-08-15,6097,53.9793855203158,0.672209311551121,53.9578440260381,0.327790688448879,53.9723244190763
"200",2020-08-15,6001,214.079907702229,0.494024769351329,217.484753293176,0.505975230648671,215.802675235431
"201",2020-08-15,6013,148.038999091422,0.641883861479792,148.301680638313,0.358116138520208,148.133069592655
"202",2020-08-15,6075,69.7257690351442,0.458081596220768,71.6851808994108,0.541918403779232,70.7876103849736
"203",2020-08-15,6039,46.12974572113,0.559013500779683,45.1594572848677,0.440986499220317,45.7018616203888
"204",2020-08-15,6019,191.363513058208,0.667909015674885,200.563571717595,0.332090984325115,194.418769594253
"205",2020-08-15,6095,42.6846902162061,0.510296490822317,44.1370681715463,0.489703509177683,43.3959247975885
"206",2020-08-15,6099,195.101758848079,0.543935477290054,208.783005211979,0.456064522709946,201.341289941108
"207",2020-08-15,6107,203.809616366718,0.595836684937344,201.193311430669,0.404163315062656,202.75220189055
"208",2020-08-15,6041,87.0248650764725,0.556148137493335,85.6109142744178,0.443851862506665,86.3972803794877
"209",2020-08-15,6047,82.0114232644347,0.795833711335128,89.6934937106772,0.204166288664872,83.5798430767061
"210",2020-08-15,6055,11.8650263120945,0.49492569227983,12.7618437168001,0.50507430772017,12.3179857419276
"211",2020-08-16,6085,214.608680186364,0.50388158541816,218.504159346484,0.49611841458184,216.541299131319
"212",2020-08-16,6081,123.322163752414,0.491372017231646,123.459313538671,0.508627982768354,123.391921971535
"213",2020-08-16,6097,56.5444772412861,0.618663817139902,59.9933662845651,0.381336182860098,57.8596634241581
"214",2020-08-16,6001,213.579199356464,0.491515835473351,215.058820288725,0.508484164526649,214.331563170021
"215",2020-08-16,6013,157.65987025248,0.589895532441081,157.852999469614,0.410104467558919,157.739073407243
"216",2020-08-16,6075,69.5077936407452,0.456948390602131,71.6851808994108,0.543051609397869,70.690227295846
"217",2020-08-16,6039,43.580867445251,0.546211547585479,45.1594572848677,0.453788452414521,44.297213285568
"218",2020-08-16,6019,203.313572678728,0.500479281337241,220.827900417051,0.499520718662759,212.06234225747
"219",2020-08-16,6095,42.5293057038765,0.505721491052788,43.3038374621876,0.494278508947212,42.9121401065068
"220",2020-08-16,6099,205.579991348285,0.632785402540322,215.082896840681,0.367214597459678,209.069596963373
"221",2020-08-16,6107,205.89462725802,0.624792081917456,201.668408216934,0.375207918082544,204.308916410253
"222",2020-08-16,6041,87.7080758952741,0.581921900522573,84.8075828111792,0.418078099477427,86.4954432591283
"223",2020-08-16,6047,86.9994901435238,0.802254528886655,97.2370528013086,0.197745471113345,89.0239217943399
"224",2020-08-16,6055,12.0888542724927,0.473549745193503,12.7618437168001,0.526450254806497,12.4431497369304
"225",2020-08-17,6085,213.559436911519,0.496056574714049,215.306477193037,0.503943425285951,214.4398463751
"226",2020-08-17,6081,125.846069232079,0.506415099891849,123.459313538671,0.493584900108152,124.668002661566
"227",2020-08-17,6097,57.8774637603377,0.671252786878147,58.8315230292652,0.328747213121853,58.1911080861507
"228",2020-08-17,6001,222.499282357778,0.48615051758168,226.992958025716,0.51384948241832,224.808355273904
"229",2020-08-17,6013,161.863121066437,0.531490995285399,163.437852787929,0.468509004714601,162.600897057966
"230",2020-08-17,6075,69.3303027877146,0.484416582813987,70.8608648658449,0.515583417186013,70.1194352141723
"231",2020-08-17,6039,50.8692648520989,0.534668961569867,55.6440163682299,0.465331038430133,53.091104933346
"232",2020-08-17,6019,215.081669112407,0.53879980043034,220.827900417051,0.46120019956966,217.731832136882
"233",2020-08-17,6095,42.4006524733529,0.513280857793235,43.3038374621876,0.486719142206765,42.8402498963726
"234",2020-08-17,6099,209.929506101681,0.727276199527052,214.283447449145,0.272723800472948,211.116929532998
"235",2020-08-17,6107,213.967513323701,0.605943447209556,214.104591698414,0.394056552790444,214.021529955503
"236",2020-08-17,6041,86.9082998855637,0.533443116443156,84.0207447313581,0.466556883556844,85.561091151719
"237",2020-08-17,6047,85.4219813165865,0.671223014845542,86.1727319561495,0.328776985154458,85.6688108484648
"238",2020-08-17,6055,11.9944852032828,0.493479116957565,12.7618437168001,0.506520883042435,12.3831683151597
"239",2020-08-18,6085,214.345737608745,0.505589034511642,217.088306496591,0.494410965488358,215.701693740503
"240",2020-08-18,6081,123.958621333759,0.515406603616608,123.459313538671,0.484593396383392,123.716660073497
"241",2020-08-18,6097,57.6398306869855,0.587550098787745,58.8315230292652,0.412449901212255,58.1313440758342
"242",2020-08-18,6001,226.856418707902,0.528113080586004,234.366854619306,0.471886919413996,230.400495173591
"243",2020-08-18,6013,163.526455861538,0.500510316183384,164.533802843909,0.499489683816616,164.029615287256
"244",2020-08-18,6075,69.1783868872066,0.510625710992244,70.0572622546728,0.489374289007756,69.6084858952868
"245",2020-08-18,6039,51.8347845443472,0.53084374699484,55.0872578585026,0.46915625300516,53.3607027374156
"246",2020-08-18,6019,221.266664684523,0.570521827680823,220.827900417051,0.429478172319177,221.07822500885
"247",2020-08-18,6095,42.2923936870043,0.520505288980467,42.5046725821045,0.479494711019533,42.3941802944659
"248",2020-08-18,6099,214.407823829425,0.781311471575947,218.061708406422,0.218688528424053,215.2068864706
"249",2020-08-18,6107,213.585415091152,0.593127313408655,211.758335732011,0.406872686591345,212.842026403682
"250",2020-08-18,6041,85.2509660298611,0.528477181018866,85.0193644836349,0.471522818981134,85.1417606159042
"251",2020-08-18,6047,108.266386197573,0.560687337580171,116.386682320762,0.439312662419829,111.833735107089
"252",2020-08-18,6055,11.7973254893628,0.517177189737864,12.7618437168001,0.482822810262136,12.2630168904832
"253",2020-08-19,6085,213.473086457092,0.52228505742283,211.652776088826,0.47771494257717,212.603496994043
"254",2020-08-19,6081,127.125005712096,0.523077762902416,130.514153776663,0.476922237097584,128.741365788904
"255",2020-08-19,6097,56.8434843165239,0.545824982562386,54.1278232555044,0.454175017437614,55.6100989067807
"256",2020-08-19,6001,231.673228943344,0.490477060444238,239.950218116835,0.509522939555762,235.890544797692
"257",2020-08-19,6013,163.125848005515,0.491281533712777,164.660149837402,0.508718466287223,163.906375680254
"258",2020-08-19,6075,71.5955566343585,0.530096057472557,72.8652931315022,0.469903942527443,72.1922108203373
"259",2020-08-19,6039,52.8936484239564,0.472113429957529,53.9364062315198,0.527886570042471,53.4441062663761
"260",2020-08-19,6019,229.940843878379,0.500800754840249,230.442949302877,0.499199245159752,230.191494527279
"261",2020-08-19,6095,42.1999447016065,0.526872961998437,41.7373911594691,0.473127038001563,41.9810981142979
"262",2020-08-19,6099,224.650789397371,0.741379209238561,223.721825978892,0.258620790761439,224.410540143495
"263",2020-08-19,6107,213.247574147523,0.583740845014065,211.758335732011,0.416259154985935,212.627665023109
"264",2020-08-19,6041,85.2659332903327,0.543106627791582,85.0193644836349,0.456893372208418,85.1532776367591
"265",2020-08-19,6047,107.437732912724,0.484687073119197,113.867165214178,0.515312926880803,110.750902490168
"266",2020-08-19,6055,11.7495564837272,0.526122044209627,11.8084862622717,0.473877955790373,11.7774820067191
"267",2020-08-20,6085,214.40751551888,0.540871997468353,212.652412364469,0.459128002531647,213.601698513359
"268",2020-08-20,6081,129.839039090836,0.533384990518191,130.514153776663,0.466615009481809,130.154057736365
"269",2020-08-20,6097,55.8342916760568,0.521448298847754,54.1278232555044,0.478551701152246,55.0176583104388
"270",2020-08-20,6001,231.428493545873,0.466291915106108,239.950218116835,0.533708084893892,235.976606846634
"271",2020-08-20,6013,168.357882481614,0.492248350378044,170.377002242301,0.507751649621956,169.383093870887
"272",2020-08-20,6075,71.4144217281649,0.544271572336128,70.4838166531321,0.455728427663872,70.9903185405442
"273",2020-08-20,6039,53.9610997538014,0.503434104267605,53.9364062315198,0.496565895732395,53.9488377927909
"274",2020-08-20,6019,228.884448343366,0.419365407164671,230.442949302877,0.580634592835329,229.789367913425
"275",2020-08-20,6095,42.1202392236362,0.540857663979931,41.7373911594691,0.459142336020069,41.9444574691138
"276",2020-08-20,6099,225.050251067662,0.690749964505602,228.615529577906,0.309250035494398,226.152813573502
"277",2020-08-20,6107,212.938347602328,0.564582315792705,211.758335732011,0.435417684207295,212.424549566418
"278",2020-08-20,6041,84.2652016936487,0.501984715703488,85.0193644836349,0.498015284296512,84.6407862899095
"279",2020-08-20,6047,105.036187249329,0.406812886700729,113.867165214178,0.593187113299271,110.274609575907
"280",2020-08-20,6055,11.233658101556,0.544975954757617,11.8084862622717,0.455024045242383,11.4952187365641
