"","coverage","normalized_error","mape","rawmae","sqrtmape","hyparam"
"1",0.811475409836066,0.0717114563778724,2.59809949320911,2.42566066055841,0.10270744731245,1
"2",0.811475409836066,0.0717064840351329,2.59287236089506,2.43300996628441,0.103202938328404,2
"3",0.811475409836066,0.0717182802073312,2.58663253933265,2.44021382770696,0.10367619306572,3
"4",0.811475409836066,0.071741916667607,2.60389138461256,2.42929668475003,0.10294993067487,4
"5",0.811475409836066,0.0717477431761308,2.60073733897164,2.43842455876871,0.103546319094769,5
"6",0.811475409836066,0.0717687775753093,2.59710166210701,2.44736078712065,0.104118848982445,6
"7",0.811475409836066,0.0717716420427305,2.60476524123812,2.43309136279022,0.103096390314721,7
"8",0.811475409836066,0.0717908134611363,2.60796021383079,2.4440815672261,0.103764317617584,8
"9",0.811475409836066,0.071816131478556,2.60674854597417,2.45483920598665,0.104405617326167,9
