"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"102",2020-08-16,6107,201.538977226559,0.60500825736404,200.4,0.39499174263596,201.089090627018
"103",2020-08-15,6107,199.422648950609,0.647976951058201,196,0.352023048941799,198.217797631558
"104",2020-08-14,6107,199.438398077516,0.597159227027871,196,0.402840772972129,198.053271138184
"105",2020-08-13,6107,199.4577129952,0.484136683243901,201.1,0.515863316756099,200.304908616562
"106",2020-08-12,6107,199.472596721854,0.448412304485533,202.3,0.551587695514467,201.032157580337
"107",2020-08-11,6107,199.48379756055,0.452292201622495,206.4,0.547707798377506,203.271855571794
"108",2020-08-10,6107,196.309200459889,0.478082057937409,220.1,0.521917942062591,208.726045595887
"109",2020-08-09,6107,196.319900427272,0.488583166553508,220.9,0.511416833446492,208.890577116556
"110",2020-08-08,6107,192.090348162888,0.47213690174165,202.2,0.52786309825835,197.426860303939
"111",2020-08-07,6107,180.481252190537,0.5064337478441,186.5,0.4935662521559,183.451902989525
"112",2020-08-06,6107,180.499967104062,0.496311605016597,188.5,0.503688394983403,184.529490833231
"113",2020-08-05,6107,180.512085369703,0.517213107244541,184,0.482786892755459,182.19600483626
"114",2020-08-04,6107,175.237252568755,0.515668919220108,174.7,0.484331080779892,174.977044451478
"115",2020-08-03,6107,175.244935948956,0.513571613758856,181.9,0.486428386241144,178.482148015637
"116",2020-08-02,6107,175.234160405164,0.509254023132956,182.6,0.490745976867044,178.848916552578
"117",2020-08-01,6107,174.196480213288,0.515526929910215,176.8,0.484473070089785,175.457815437396
"118",2020-07-31,6107,169.972544381866,0.535661106360375,168,0.464338893639625,169.056615305935
"119",2020-07-30,6107,169.984772407548,0.53918394540511,168,0.46081605459489,169.070157417433
"120",2020-07-29,6107,169.994596927679,0.574157206919955,168,0.425842793080046,169.145212200927
"121",2020-07-28,6107,170.002387762493,0.620720767149229,169.7,0.379279232850771,169.887698363911
"122",2020-07-27,6107,170.014089951811,0.577232858549571,173.5,0.422767141450429,171.487818178237
"123",2020-07-26,6107,170.025397394639,0.492764984420275,173.4,0.507235015579725,171.737113999745
"124",2020-07-25,6107,168.991573387951,0.496660299782354,169.4,0.503339700217646,169.197150716421
"125",2020-07-24,6107,166.902128936301,0.501712055459496,171.8,0.498287944540504,169.342679041256
"126",2020-07-23,6107,166.920267364315,0.50164292577914,187,0.49835707422086,176.927144171772
"127",2020-07-22,6107,166.934954793032,0.489999648406145,186.6,0.510000351593855,176.964134762695
"128",2020-07-21,6107,162.734413853146,0.534281491882818,172.3,0.465718508117182,167.189284362725
"129",2020-07-20,6107,154.343869801895,0.634906832142847,155.1,0.365093167857153,154.619927771234
"130",2020-07-19,6107,154.353957181706,0.591491686824836,154.2,0.408508313175164,154.291064393106
"131",2020-07-18,6107,153.318812128335,0.537588214698209,152,0.462411785301791,152.708977857594
"132",2020-07-17,6107,153.332848540901,0.473358519714343,158.8,0.526641480285657,156.212077278267
"133",2020-07-16,6107,153.350076827472,0.475816863571433,160.4,0.524183136428567,157.045527667628
