date,county,model3.pred,model3.w,model2.pred,model2.w,clep
2020-07-24,55075,143.1544900164908,0.29677345664417687,181.60000000000002,0.7032265433558231,170.19039310974577
2020-07-23,55075,137.0502808488643,0.32951180972553845,208.40000000000003,0.6704881902744615,184.88942491910038
2020-07-22,55075,129.93707262431263,0.33123912030952685,207.40000000000003,0.6687608796904732,181.74124807947658
2020-07-21,55075,124.84767353351779,0.37205619007541446,187.09999999999997,0.6279438099245855,163.9386365915497
2020-07-20,55075,103.45026109293582,0.3947869163738446,142.50000000000003,0.6052130836261552,127.08367399167636
2020-07-19,55075,98.35549937238031,0.3587554738596227,142.20000000000002,0.6412445261403774,126.4705454011998
2020-07-18,55075,92.2521793692294,0.3482795283096501,126.5,0.6517204716903499,114.57218518508171
2020-07-17,55075,85.11519374201899,0.343915339260471,105.00000000000003,0.6560846607395291,98.16131010965775
2020-07-16,55075,78.0177959103177,0.37508842435006545,91.3,0.6249115756499345,86.31799899610506
2020-07-15,55075,75.98339508287691,0.3783831539858947,92.20000000000003,0.6216168460141054,86.06390988451582
2020-07-14,55075,73.97341326762243,0.3654955800996501,85.1,0.6345044199003498,81.03328172772058
2020-07-13,55075,70.94342348233351,0.3741372231934186,75.7,0.6258627768065814,73.92038766977323
2020-07-12,55075,67.92802011257623,0.37650347531816125,77.1,0.6234965246818388,73.64671769683667
2020-07-11,55075,67.94020632700241,0.3746543024830318,78.4,0.6253456975169682,74.48119329732667
2020-07-10,55075,66.93401685326536,0.3883072133227436,80.4,0.6116927866772564,75.17106160964045
2020-07-09,55075,62.90749327471122,0.40026185551934423,78.49999999999999,0.5997381444806558,72.25891432593805
2020-07-08,55075,62.91048731940241,0.4451238129500677,75.9,0.5548761870499324,70.11805858724915
2020-07-07,55075,58.896553685741104,0.48885506005443086,68.3,0.5111449399455691,63.70307768732435
2020-07-06,55075,55.90970305962012,0.519381019081574,64,0.480618980918426,59.79805333043295
2020-07-05,55075,55.914620669972734,0.4790772128569294,63.59999999999999,0.5209227871430705,59.918109890822265
2020-07-04,55075,52.95328020807363,0.484794975927677,61.599999999999994,0.5152050240723229,57.40811368661968
2020-07-03,55075,51.968119792255706,0.5175398315691918,59.500000000000014,0.48246016843080824,55.601951985884696
2020-07-02,55075,50.983393198268345,0.5432162110231503,60.3,0.4567837889768496,55.23906815357081
2020-07-01,55075,48.05856098697733,0.5228080529270377,53.7,0.4771919470729623,50.75061025389499
2020-06-30,55075,48.063689864869374,0.5264333994422009,50.4,0.4735666005577991,49.17008831341192
2020-06-29,55075,45.177328894556965,0.5458912879782898,42,0.45410871202171027,43.734476162580336
2020-06-28,55075,45.17472971765734,0.5349728010927366,46.6,0.46502719890726335,45.83751916474091
2020-06-27,55075,45.18557661000084,0.5243383649464698,47.80000000000001,0.47566163505353026,46.429157514410036
2020-06-26,55075,45.18599469177815,0.5445754606234839,45.59999999999999,0.455424539376516,45.37454286857451
2020-06-25,55075,43.29612915427713,0.5073923328321955,40,0.4926076671678046,41.672430660904894
2020-06-24,55075,43.30108722375598,0.49925854480017035,42.3,0.5007414551998297,42.79980135055045
2020-06-23,55075,43.30271501296119,0.49539593296064394,42.89999999999999,0.5046040670393561,43.09950337956316
2020-06-22,55075,43.31148313648154,0.38308642983398644,46.40000000000001,0.6169135701660136,45.21683110127266
2020-06-21,55075,42.37176878037133,0.20997509175154574,44.80000000000001,0.7900249082484542,44.290131926864504
2020-06-20,55075,42.3777390198532,0.05538350790895745,42.59999999999999,0.9446164920910425,42.58769040724817
2020-06-19,55075,40.499657969762104,0.0028985614547989854,37,0.997101438545201,37.01014397369613
2020-06-18,55075,40.50199494980461,0.003224302267825766,39.3,0.9967756977321741,39.30387559504256
2020-06-17,55075,40.502723339176434,0.003638059771422022,39.89999999999999,0.996361940228578,39.90219274353355
2020-06-16,55075,40.50987656262176,0.0036437213155523203,45.70000000000001,0.9963562786844478,45.68108863660089
2020-06-15,55075,39.57982102125947,0.0036565220904664995,44.7,0.9963434779095335,44.681277952457094
2020-06-14,55075,39.59091648681598,0.003685145725914785,41.4,0.9963148542740852,41.39333326362357
2020-06-13,55075,36.782160079873655,0.0037487937395989184,35.3,0.9962512062604011,35.305556312428514
2020-06-12,55075,0,0.00387963685897651,35.89999999999999,0.9961203631410235,35.76072103676273
2020-06-11,55075,0,0.004160011574819396,34.80000000000001,0.9958399884251806,34.6552315971963
2020-06-10,55075,0,0.0047713509276387,32,0.9952286490723613,31.84731677031556
2020-06-09,55075,0,0.005141238286353184,32,0.9948587617136468,31.8354803748367
2020-06-08,55075,0,0.005666728008555425,32,0.9943332719914446,31.818664703726228
2020-06-07,55075,0,0.006229726314627,32,0.9937702736853731,31.80064875793194
2020-06-06,55075,0,0.006190344956308713,32,0.9938096550436912,31.80190896139812
2020-06-05,55075,0,0.006080409844494872,32,0.993919590155505,31.80542688497616
2020-06-04,55075,0,0.005070551115780771,32,0.9949294488842192,31.837742364295014
2020-06-03,55075,0,0.004779682583986087,34.3,0.9952203174160139,34.13605688736927
2020-06-02,55075,0,0.004602416160186849,34.900000000000006,0.9953975838398131,34.73937567600949
2020-06-01,55075,0,0.005020235094544358,36.099999999999994,0.9949797649054557,35.91876951308694
2020-05-31,55075,0,0.005736647644151804,38.50000000000001,0.9942633523558482,38.279139065700164
2020-05-30,55075,0,0.007891973895498483,38.60000000000001,0.9921080261045014,38.29536980763376
2020-05-29,55075,0,0.010483285474711656,40.50000000000001,0.9895167145252884,40.07542693827419
2020-05-28,55075,0,0.010495412728442,36.7,0.989504587271558,36.31481835286618
2020-05-27,55075,0,0.010520734954184381,35.7,0.9894792650458156,35.32440976213562
2020-05-26,55075,0,0.014239917184137817,30.200000000000003,0.9857600828158621,29.769954501039038
2020-05-25,55075,0,0.011414315565355646,34.3,0.9885856844346443,33.908488976108295
2020-05-24,55075,0,0.009610424229428375,31.600000000000005,0.9903895757705716,31.296310594350068
2020-05-23,55075,0,0.011512624658925904,26.600000000000005,0.9884873753410741,26.293764184072575
2020-05-22,55075,0,0.014758817254798186,21,0.9852411827452018,20.69006483764924
2020-05-21,55075,0,0.016587833095995097,21,0.983412166904005,20.651655504984106
2020-05-20,55075,0,0.020769570894726364,32.5,0.9792304291052736,31.82498894592139
2020-05-19,55075,0,0.025260799224290413,35.49999999999999,0.9747392007757096,34.603241627537685
2020-05-18,55075,0,0.024612369706912805,32.300000000000004,0.9753876302930872,31.50502045846672
2020-05-17,55075,0,0.025293938247679323,23.499999999999996,0.9747060617523208,22.905592451179533
2020-05-16,55075,0,0.02945074313881018,23.599999999999998,0.9705492568611898,22.904962461924075
2020-05-15,55075,0,0.03666705491883155,23.199999999999996,0.9633329450811685,22.349324325883106
2020-05-14,55075,0,0.053268275551967864,18.800000000000004,0.9467317244480322,17.79855641962301
2020-05-13,55075,0,0.06642052400082044,16.599999999999998,0.9335794759991796,15.497419301586378
2020-05-12,55075,0,0.06547796030326711,13.3,0.934522039696733,12.42914312796655
2020-05-11,55075,0,0.06354145984236587,13.899999999999997,0.9364585401576341,13.01677370819111
2020-05-10,55075,0,0.059787706403051394,17.400000000000002,0.9402122935969486,16.35969390858691
2020-05-09,55075,0,0.05293809378605963,18.1,0.9470619062139403,17.14182050247232
2020-05-08,55075,0,0.06069579821550231,16.5,0.9393042017844977,15.498519329444212
2020-05-07,55075,0,0.08724650958552088,9.799999999999999,0.9127534904144792,8.944984206061894
2020-05-06,55075,0,0.08394782884175614,7,0.9160521711582438,6.4123651981077066
2020-05-05,55075,0,0.07661231990046287,7,0.9233876800995371,6.463713760696759
2020-05-04,55075,0,0.07594635312131408,7,0.9240536468786859,6.468375528150801
2020-05-03,55075,0,0.08155786921580842,7,0.9184421307841916,6.429094915489341
2020-05-02,55075,0,0.08506362304601789,9.299999999999999,0.9149363769539821,8.508908305672033
2020-05-01,55075,0,0.10370114186694111,9.900000000000002,0.8962988581330589,8.873358695517284
2020-04-30,55075,0,0.08890707251722939,11.099999999999998,0.9110929274827706,10.113131495058752
2020-04-29,55075,0,0.10361777972959632,8.900000000000002,0.8963822202704036,7.977801760406594
2020-04-28,55075,0,0.11340871603213203,7.799999999999999,0.8865912839678679,6.915412014949369
2020-04-27,55075,0,0.1522933212493961,7.299999999999999,0.8477066787506039,6.188258754879407
2020-04-26,55075,0,0.15298886497326872,7.900000000000002,0.8470111350267313,6.691387966711179
2020-04-25,55075,0,0.1542440001954259,6.799999999999998,0.845755999804574,5.751140798671102
2020-04-24,55075,0,0.15677951607311164,4,0.8432204839268884,3.3728819357075537
2020-04-23,55075,0,0.16197741239467484,6.299999999999999,0.8380225876053251,5.279542301913548
2020-04-22,55075,0,0.17294535417309467,6.899999999999999,0.8270546458269052,5.706677056205645
2020-04-21,55075,0,0.19095804854579757,5.800000000000001,0.8090419514542024,4.692443318434375
2020-04-20,55075,0,0.21008749854432784,3,0.789912501455672,2.3697375043670164
2020-04-19,55075,0,0.2004639373332372,3,0.7995360626667629,2.3986081880002885
2020-04-18,55075,0,0.17655958350608628,3,0.8234404164939138,2.4703212494817413
2020-04-17,55075,0,0.16598888596557843,3,0.8340111140344215,2.502033342103265
2020-04-16,55075,0,0.16150227397387684,3,0.8384977260261233,2.51549317807837
2020-04-15,55075,NA,NA,NA,NA,NA
2020-04-14,55075,NA,NA,NA,NA,NA
2020-04-13,55075,NA,NA,NA,NA,NA
2020-04-12,55075,NA,NA,NA,NA,NA
2020-04-11,55075,NA,NA,NA,NA,NA
2020-04-10,55075,NA,NA,NA,NA,NA
2020-04-09,55075,NA,NA,NA,NA,NA
2020-04-08,55075,NA,NA,NA,NA,NA
2020-04-07,55075,NA,NA,NA,NA,NA
2020-04-06,55075,NA,NA,NA,NA,NA
2020-04-05,55075,NA,NA,NA,NA,NA
2020-04-04,55075,NA,NA,NA,NA,NA
2020-04-03,55075,NA,NA,NA,NA,NA
2020-11-27,6107,20204.32949761821,0.3808384945366694,20480.099999999995,0.6191615054633306,20375.075977035296
2020-11-26,6107,20081.61252926075,0.38445124140860243,20739.300000000007,0.6155487585913977,20486.451235415418
