date,county,model3.pred,model3.w,model2.pred,model2.w,clep
2020-08-01,6039,19.442615356489362,0.39773688735112217,26.500000000000007,0.6022631126488779,23.693017799050473
2020-07-31,6039,19.4448129717771,0.35631413421336966,33.5,0.6436858657866305,28.491938202831776
2020-07-30,6039,18.464156509860743,0.36132971001856956,30.299999999999994,0.6386702899814305,26.023358103882806
2020-07-29,6039,16.505915225793846,0.42447375398603276,26,0.5755262460139672,21.970010195231076
2020-07-28,6039,13.572668564196514,0.4914867253553005,18.800000000000004,0.5085132746446994,16.230835990270123
2020-07-27,6039,13.574602769969486,0.5269064938306333,16.599999999999998,0.47309350616936685,15.005898553079714
2020-07-26,6039,11.622346446933282,0.5237907803153413,11,0.4762092196846588,11.325979331065664
2020-07-25,6039,11.624432032047993,0.5174761272995467,13.3,0.4825238727004533,12.432933576917026
2020-07-24,6039,11.62608643803151,0.5047719052100597,16.199999999999996,0.49522809478994034,13.891216937059033
2020-07-23,6039,11.627227311347662,0.5739683674012802,18,0.42603163259871973,14.34223006407475
2020-07-22,6039,10.652055469360219,0.5848351623897655,14.7,0.4151648376102346,12.332619703078521
2020-07-21,6039,9.67696646042154,0.5275471675182872,10.800000000000002,0.47245283248171277,10.207546837167348
2020-07-20,6039,8.703128357445541,0.5461132335167408,8,0.45388676648325915,8.3839877008619
2020-07-19,6039,8.704983510349773,0.5454570858160644,8,0.45454291418393555,8.384538251103766
2020-07-18,6039,8.706418065029025,0.5440676971201474,8,0.4559323028798526,8.384339249844412
2020-07-17,6039,8.708033793599215,0.5412101458331264,10.299999999999999,0.45878985416687357,9.438411737272421
2020-07-16,6039,8.70944341044171,0.5354333427681687,15.5,0.46456665723183127,11.864109585996388
2020-07-15,6039,8.710443398384427,0.5237490648758963,15.6,0.4762509351241036,11.991601172494285
2020-07-14,6039,7.735777300512854,0.5011655295429562,10.600000000000001,0.49883447045704377,9.16455031408257
2020-07-13,6039,5.867153970933009,0.45620102472455576,5,0.5437989752754443,5.395596530133606
2020-07-12,6039,5.868633057362037,0.4597369264714471,5,0.5402630735285529,5.399342692023119
2020-07-11,6039,5.870110322371902,0.4669627379807247,5,0.5330372620192753,5.406309098480074
2020-07-10,6039,5.871149182838755,0.48158544307153234,5,0.5184145569284676,5.419532765198805
2020-07-09,6039,5.873151853592196,0.5109544516823941,5,0.48904554831760594,5.4461408265876665
2020-07-08,6039,5.874286238054121,0.5694108402432234,5,0.4305891597567766,5.497828061423483
2020-07-07,6039,5.875962338898506,0.5710814540306333,5,0.4289185459693667,5.5002458461742325
2020-07-06,6039,5.878416940933186,0.5472428592661225,5,0.45275714073387757,5.480707398384078
2020-07-05,6039,5.880647832861624,0.55022964873620706,5,0.4497703512637929,5.4845585477357535
2020-07-04,6039,5.883235029369337,0.5519894549434233,5,0.4480105450565767,5.487536422448519
