"","coverage","normalized_error","mape","rawmae","sqrtmape","hyparam"
"1",0.773224043715847,0.0339578266967991,0.748241055299708,64.9419975558653,0.304951490722186,1
"2",0.770491803278688,0.033919702829204,0.753012893306523,65.1045183585127,0.305707797973141,2
"3",0.770491803278688,0.033886536986383,0.754672100151794,65.0261701980352,0.306488804044685,3
"4",0.773224043715847,0.0339513966526849,0.746490910417944,64.9009203076973,0.3046572901098,4
"5",0.770491803278688,0.0339098951019544,0.750420641277067,65.0699752481165,0.305163436082917,5
"6",0.770491803278688,0.033872349552721,0.751207988708178,65.075719897581,0.306015520305123,6
"7",0.773224043715847,0.0339503020753196,0.744612726621973,64.8516298462072,0.304290472375776,7
"8",0.770491803278688,0.0339078254980971,0.747626705151576,64.9995132554616,0.30457343647336,8
"9",0.773224043715847,0.0338675885144822,0.749704701918867,65.1015284747956,0.305159937448568,9
