"","coverage","normalized_error","mape","rawmae","sqrtmape","hyparam"
"1",0.816029143897996,0.0655516371070105,1.83715441850811,3.36512874092224,0.115189737595608,1
"2",0.814207650273224,0.0655124061082821,1.83659510883658,3.35389203595611,0.114837930883636,2
"3",0.814207650273224,0.0654756802054716,1.83656184248105,3.34188398140717,0.114602592554262,3
"4",0.816029143897996,0.0655611230655054,1.83819448046868,3.36498876234167,0.115286317598621,4
"5",0.814207650273224,0.065526053104333,1.83815501558837,3.35267307643567,0.114971389488461,5
"6",0.814207650273224,0.0654938441015281,1.83811465466794,3.34530587174464,0.114760534828673,6
"7",0.816029143897996,0.0655739847988966,1.83897233474058,3.3657844803772,0.115434996680619,7
"8",0.814207650273224,0.0655444327108703,1.83932200237407,3.35404899541818,0.115129371251977,8
"9",0.814207650273224,0.0655173234134382,1.8396710107417,3.3421917164933,0.114969930121157,9
