"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"1267",2020-04-02,6085,1179.90082972889,0.0184625738374694,1283.2,0.981537426162531,1281.29283144152
"1268",2020-04-01,6085,1117.59126375877,0.0121701592215144,1297.7,0.987829840778486,1295.50804800276
"1269",2020-03-31,6085,1036.92878580935,0.0120231941238372,1242.8,0.987976805876163,1240.32477042728
"1270",2020-03-30,6085,915.837917447074,0.0112450170999047,1164.1,0.988754982900095,1161.30828863643
"1271",2020-03-29,6085,807.754381588687,0.0115163401575367,1026.8,0.988483659842463,1024.27739614836
"1272",2020-03-28,6085,688.96657128044,0.00988408804380274,889.9,0.990115911956197,887.913956299593
"1273",2020-03-27,6085,581,0.0140210362147727,813.9,0.985978963785227,810.63450066558
"1274",2020-03-26,6085,578.5203476674,0.0112399157395357,808.4,0.988760084260464,805.816172077548
"1275",2020-03-25,6085,545.353880799741,0.00839323438462606,777.7,0.991606765615374,775.749864563194
"1276",2020-03-24,6085,486.116762451773,0.0128540971140579,695.6,0.987145902885942,692.907282120788
"1277",2020-03-23,6085,390,0.0233753098483054,611.8,0.976624690151695,606.615356275646
"1278",2020-03-22,6085,352.858555779351,0.0410979187032143,521.3,0.958902081296786,514.377407219168
"1279",2020-03-21,6085,307.472679342143,0.0607481546823882,472.3,0.939251845317612,462.287044428793
"1280",2020-03-20,6085,264.837938945681,0.0937751989106264,461.9,0.906224801089374,443.420466026893
"1281",2020-03-19,6085,233.751068853829,0.0962119239042907,410.3,0.903788076095709,393.313887671181
"1282",2020-03-18,6085,189.702064647695,0.0731844639916157,327.7,0.926815536008384,317.600695069292
"1283",2020-03-17,6085,142.312638746296,0.0411305384106033,241.7,0.958869461589397,237.612144320426
"1284",2020-03-16,6085,120.453418490059,0.0154954239577095,202.6,0.98450457604229,201.327103892827
"1285",2020-03-15,6085,94.4938432922884,0.00148473916404494,145.5,0.998515260835955,145.424269161529
"1286",2020-03-14,6085,75.6393871198968,0.00275167840983908,114.1,0.997248321590161,113.994168761909
"1287",2020-03-13,6085,58.1287060415749,0.00463461489359065,92,0.995365385106409,91.8430195965551
"1288",2020-03-12,6085,53.8072862875537,0.00653466260582063,90.6,0.993465337394179,90.3595720295366
"1289",2020-03-11,6085,44.6321281902338,0.0107948229336731,72.3,0.989205177066327,72.001330222862
"1290",2020-03-10,6085,0,0.0167187809736472,51.2,0.983281219026353,50.3439984141493
"1291",2020-03-09,6085,0,0.0299562083871118,41.5,0.970043791612888,40.2568173519349
"1292",2020-03-08,6085,0,0.0420495378132561,32.9,0.957950462186744,31.5165702059439
"1293",2020-03-07,6085,0,0.0510673569103225,30.8,0.948932643089678,29.2271254071621
"1294",2020-03-06,6085,0,0.0737806986307206,24.8,0.926219301369279,22.9702386739581
"1295",2020-03-05,6085,0,0.082361580350489,22,0.917638419649511,20.1880452322892
"1296",2020-03-04,6085,0,0.0876687721393247,14.8,0.912331227860675,13.502502172338
"1297",2020-03-03,6085,0,0.0904250582561349,11.2,0.909574941743865,10.1872393475313
"1298",2020-03-02,6085,0,0.103572768333113,11.1,0.896427231666887,9.95034227150245
"1299",2020-03-01,6085,0,0.114357582293749,7.1,0.885642417706251,6.28806116571438
"1300",2020-02-29,6085,0,0.125970507499655,6.2,0.874029492500345,5.41898285350214
