date,county,arima.pred,arima.w,ma.pred,ma.w,clep
2020-09-13,55075,7.212121212121125,0.4920469189857581,7.873971996836021,0.507953081014242,7.5483103573887504
2020-09-14,55075,7.210843373494062,0.49324396836342316,7.873971996836021,0.5067560316365769,7.546887803123459
2020-09-15,55075,7.209580838323594,NaN,7.873971996836021,NaN,NaN
2020-09-16,55075,7.208333333333419,0.3254689605733417,7.873971996836021,0.6745310394266584,7.657327272908401
2020-09-17,55075,7.207100591716317,0.5246770727912202,7,0.4753229272087798,7.108660932235047
2020-09-18,55075,7.205882352941329,0.3418016735264186,7,0.6581983264735813,7.070370932784903
2020-09-19,55075,7.204678362573403,0.4948004856853601,7,0.5051995143146399,7.101274953210604
2020-09-20,55075,7.203488372093141,0.44100282183579165,7,0.5589971781642084,7.0897389463038465
2020-09-21,55075,7.202312138728324,0.44984989418853594,7,0.5501501058114642,7.091010094199994
2020-09-22,55075,7.201149425286693,0.5530850815814325,7,0.44691491841856745,7.111252746294749
2020-09-23,55075,7.2,0.4937791398526996,7,0.5062208601473005,7.098755827970541
2020-09-24,55075,7.1988636363637015,0.36783803840937485,7,0.6321619615906252,7.073149609910979
2020-09-25,55075,7.19774011299422,0.6064097185422473,7,0.39359028145775277,7.119911526265338
2020-09-26,55075,7.196629213482903,0.4410349857423785,7,0.5589650142576215,7.086720362364967
2020-09-27,55075,7.195530726256967,0.6019859624743633,7,0.3980140375256367,7.117706752439112
2020-09-28,55075,7.194444444444685,0.3845845631591316,7,0.6154154368408684,7.07478033172548
2020-09-29,55075,7.193370165745442,0.4819443079919844,7,0.5180556920080156,7.093193650716483
2020-09-30,55075,8.219780219780159,0.3914486290587784,8.85033293660359,0.6085513709412215,8.603503940053768
2020-10-01,55075,8.21857923497234,0.44384602405072054,8.85033293660359,0.5561539759492795,8.569931567955235
2020-10-02,55075,8.217391304347826,0.2958819260091958,8.85033293660359,0.7041180739908043,8.66305694740035
2020-10-03,55075,8.216216216215969,0.5328776507149464,8.85033293660359,0.4671223492850535,8.512426308364367
2020-10-04,55075,8.215053763440844,0.44965635479087884,8.85033293660359,0.5503436452091212,8.564675619324666
2020-10-05,55075,8.213903743315527,0.4406299685071335,8.85033293660359,0.5593700314928665,8.56990316120805
2020-10-06,55075,8.212765957446825,0.594540556588328,8.85033293660359,0.40545944341167195,8.471273509953388
2020-10-07,55075,8.211640211639805,0.5497465887061068,8,0.4502534112938932,8.116348484382021
2020-10-08,55075,9.236842105263165,0.6515379649753419,9.832787482013746,0.3484620350246582,9.44450644400921
2020-10-09,55075,9.235602094240578,0.47776771339430363,9.832787482013746,0.5222322866056964,9.54747158482487
2020-10-10,55075,9.234374999999831,0.5519644540762861,9.832787482013746,0.448035545923714,9.502485063066501
2020-10-11,55075,9.233160621761607,0.42665555268338423,9.832787482013746,0.5733444473166158,9.576953352549069
2020-10-12,55075,9.231958762886496,0.5448058161361257,9.832787482013746,0.4551941838638744,9.505452501331602
2020-10-13,55075,9.230769230769315,0.5038200851722847,9.832787482013746,0.4961799148277152,9.529478595396505
2020-10-14,55075,9.229591836734777,0.40475468426253003,9.832787482013746,0.5952453157374701,9.588641219060325
2020-10-15,55075,9.228426395939417,0.5332220807098645,9,0.46677791929013557,9.121801998131872
2020-10-16,55075,9.227272727272975,0.5372442320424863,9,0.4627557679575138,9.122100961827972
2020-10-17,55075,9.226130653266218,0.4794235114347352,9,0.5205764885652647,9.10841235183192
2020-10-18,55075,9.225000000000005,0.48098604782588855,9,0.5190139521741115,9.108221860760828
2020-10-19,55075,9.223880597015008,0.4199197063704492,9,0.5800802936295507,9.094011874560582
2020-10-20,55075,9.222772277227804,0.3801485882855326,9,0.6198514117144673,9.084686566697304
2020-10-21,55075,9.221674876847292,0.48895897937104815,9,0.5110410206289517,9.108389921535453
2020-10-22,55075,9.220588235294167,0.5038815316638747,9,0.4961184683361253,9.111150337867056
2020-10-23,55075,9.219512195121473,0.4411597005616217,9,0.5588402994383783,9.096839934269413
2020-10-24,55075,10.242718446602108,0.5593148570021316,10.819249165838098,0.4406851429978683,10.496786969051282
2020-10-25,55075,11.265700483092049,0.26227370313272885,12.761843716800122,0.7377262968672711,12.369444690478531
2020-10-26,55075,11.264423076922817,0.5703031957998417,12.761843716800122,0.4296968042001584,11.907859940421453
2020-10-27,55075,11.263157894736757,0.4347816910852044,12.761843716800122,0.5652183089147957,12.110242560677996
2020-10-28,55075,11.26190476190483,0.4264956009163367,12.761843716800122,0.5735043990836632,12.122126350894233
2020-10-29,55075,11.260663507109088,0.4577994248086784,12.761843716800122,0.5422005751913216,12.074604280269394
2020-10-30,55075,11.259433962264149,0.3925880413505454,12.761843716800122,0.6074119586494546,12.172015613960891
2020-10-31,55075,11.258215962440811,0.571458813344154,11.808486262271668,0.4285411866558459,11.494029449711793
2020-11-01,55075,12.280373831775718,0.39855330436825526,12.79972484189473,0.6014466956317447,12.592735780684805
2020-11-02,55075,13.763358394488911,0.61150844447295,14.70054348960933,0.3884915555270499,14.12744688990901
2020-11-03,55075,15.17449273338199,0.5281494315461819,16.698479343099496,0.47185056845381823,15.893586681493204
2020-11-04,55075,14.86320664780143,0.4682709803932041,16.698479343099496,0.531729019606796,15.839074398783394
2020-11-05,55075,18.79425923112031,0.5466744363520459,21.039415181828875,0.45332556364795396,19.81204581795283
2020-11-06,55075,18.046421592279195,0.4558058018011691,21.039415181828875,0.5441941981988309,19.675191338958424
2020-11-07,55075,17.6828663933331,0.5959309175343742,21.039415181828875,0.4040690824656257,19.039143982551693
2020-11-08,55075,20.990205938303596,0.44621896067670114,24.220046677378015,0.5537810393232988,22.77883049963696
2020-11-09,55075,20.824829984630078,0.46865496801363105,22.891609507770898,0.5313450319863688,21.923003016462108
2020-11-10,55075,20.062155525064675,0.4965746316990589,21.717719326246147,0.503425368300941,20.89560834142016
2020-11-11,55075,21.576926471068653,0.47533395652066474,23.81392297740987,0.5246660434793352,22.750602577327793
2020-11-12,55075,21.372754448054174,0.5124171206454782,21.58010901211479,0.4875828793545217,21.473856983446147
2020-11-13,55075,20.898655766582316,0.5618089132132156,21.58010901211479,0.4381910867867844,21.197262504836573
2020-11-14,55075,20.726830242049466,0.5170060597594403,21.58010901211479,0.4829939402405598,21.138958717326936
2020-11-15,55075,22.00441428205643,0.547065695428521,21.594047857109157,0.4529343045714789,21.818545250753452
2020-11-16,55075,21.824406628821826,0.4363094781964854,21.594047857109157,0.5636905218035145,21.694555572593096
2020-11-17,55075,21.679805004743216,0.4701675913660218,21.594047857109157,0.5298324086339783,21.634368088654682
