"","scaled_v1","scaled_v2","unscaled_v1","unscaled_v2"
"1",-16.8219152631022,-1.18285514385353,9.42971734571457,3.73211028455453
"2",18.6469059643256,-8.29488391027399,3.81666995668443,-12.902996964833
"3",21.7477994277904,-3.97668739380859,6.04700273210911,-3.63308214474013
"4",15.443321291543,-11.1909505485981,-2.60168514076843,-13.2197438622736
"5",6.19768909055377,-6.75126713533289,3.38933121027201,-5.6142046377733
"6",-9.62215935673425,20.4012990665679,-11.6172157922499,-0.613021973423355
"7",24.9066550605704,-2.97117168088958,6.98380399831872,-10.3214667316205
"8",15.4638576707606,-0.68859533188104,-3.61210775179332,-10.8701505552951
"9",-2.30372979392764,-6.44004568006892,7.3838934231321,6.03846162206735
"10",14.521468316068,-5.29719442866893,2.44014405375925,-14.0239670136887
"11",8.5967738185101,-12.3561562776826,3.88684336151889,-6.59315348399394
"12",14.3550618088745,-14.1601762950157,0.314546794514014,-11.6950134479641
"13",-2.99258787767964,-16.790419523641,0.547866421423694,-2.47128952581508
"14",15.5749349370764,-13.7663688544595,2.12477540699542,-10.9057899935275
"15",-2.40053846904627,13.1221472046831,-8.50223400880685,0.741123774188058
"16",16.4384750302846,1.65010513749095,-2.72481467229896,-13.5431246621117
"17",4.96010293236041,-0.827453154122102,-5.70120318397652,-3.49118543627705
"18",24.5348360717963,-2.70639049556635,7.16469623307258,-8.16376345430266
"19",-13.5154754634862,-9.05891860539527,7.57994281575633,9.71777092539681
"20",25.4469892933725,-3.07625028952508,6.77350385321374,-11.6228115744776
"21",6.60333053139394,16.2375719347218,3.13671946754537,7.52115771728936
"22",1.53301309379095,-7.19592659546799,5.91879761477674,-0.800671948286828
"23",15.3748797263065,-10.1599625195234,4.11363548370501,-11.4600039164378
"24",12.2557991502842,3.32710336306902,-4.50714946122134,-6.87855332303524
"25",-5.13530125528977,1.37780152634947,-0.881461469608356,9.13710131403265
"26",-9.37319359503272,-12.2040534799143,2.99657187232601,8.11207382021869
"27",6.81503261648348,18.2174107373848,10.0725416089989,9.10070826859771
"28",-5.40538849830597,3.21376703832587,-7.89140269906255,9.73017315887244
"29",-6.68096832107202,15.9126922959097,-10.4907549057553,-0.936179832183837
"30",-7.80116845547458,1.6854033616677,-0.347524576831629,11.3898136257779
"31",0.075475205785566,-8.64337066162997,6.65872234047406,2.534689072573
"32",8.61253291701456,6.32032876857996,-7.37383474604153,-4.95225583273686
"33",1.947594793715,-7.09699173985888,2.60615072640688,0.0436709852511218
"34",-3.97216015651963,-11.2871796876467,7.89447988503949,3.34714704812059
"35",11.2494575490284,-0.370919018476222,2.03757315284617,-1.61363052312673
"36",11.7541061670811,-12.0127079162683,3.59923694682765,-13.4675366701573
"37",22.6857253426001,-3.81825353602924,5.89450006520011,-10.0627508653235
"38",-9.46336831583853,17.2486830874678,-11.5528513908221,-2.72370241552404
"39",6.65799216913569,8.4286213764557,3.87883979198932,-5.0678260525554
"40",17.4822847122292,0.871121867222633,-2.69580837028553,-8.05735434645691
"41",-10.1470653615313,13.4089422171364,-13.5125761645759,-2.45360567024789
"42",6.10039770963967,18.4977921635851,9.66105760064582,10.7019945887652
"43",17.8883483430328,2.11199365856014,-6.03919088180949,-13.178266996978
"44",2.1692388652532,-6.11999219658019,6.21341454967498,-0.807798355993024
"45",5.7989108857908,-5.18772619892422,1.75295041181718,-3.83415913076043
"46",11.3063430295925,10.9111619145764,2.57023945932317,18.3154618094808
"47",8.67508640851285,-14.2193974920383,9.84638400285773,-3.94176735483898
"48",4.59436458872848,-5.20497389455653,6.81169912732823,-4.55519016169981
"49",-14.6702457259771,3.35255513709673,0.266722228108822,12.7423483452925
"50",-18.324326926867,-2.45296599168528,4.64379301729623,11.3787144963238
"51",-15.444463772386,14.912613006432,-12.3033033066502,2.83634696667258
"52",-19.7226262887517,-5.0583491915107,4.9077862191457,5.01854820587345
"53",-7.28447250777179,2.43547160135778,-1.36904024641335,9.27845821573824
"54",1.55328908311886,-11.3934255166512,5.28304049438864,0.656306309450464
"55",-12.4926293867923,9.90917915528916,-6.47308344672125,6.17760629004126
"56",-11.9938859212493,12.2203328196524,-13.6509709300021,1.23859665962147
"57",-20.6728964184958,2.02029579148567,-6.63493288586922,5.24340028138659
"58",-10.0247529635244,21.20158286524,-13.1628198254058,-0.384327242980772
"59",5.0188135886477,16.5548839888221,2.1638232147123,10.99909834286
"60",7.74237005427451,-4.25394743394599,5.9117196480055,-7.59662292392578
"61",-4.15437213605365,6.25197201477401,-4.28111803984782,6.3699712235751
"62",-3.34905098162859,4.35627233900289,-0.502337204886007,4.78936969242728
"63",18.9027474337431,-2.82754597373575,6.85920476306423,-11.5810933001517
"64",3.64392196623804,17.5664468915913,0.792073724746312,11.4011845222388
"65",-8.4645080357289,10.8903778170022,-12.5777222015879,0.600660905159624
"66",3.74322776603267,-5.50213020669728,5.70009000849173,-1.54173992705157
"67",8.91921394502841,0.485921777242221,-1.21227063652344,-5.2846152864482
"68",-7.89355123025775,-7.8253078386676,8.39447759912456,8.8498857251008
"69",5.81417507099831,16.2994985258966,3.01097933199744,7.57269026544792
"70",-3.77819161354676,5.92312864584533,0.117109927491969,3.8291060318029
"71",15.5251449523674,-2.18658207668061,-2.74861246419846,-14.3674123515113
"72",-7.43375672223719,12.4994656468859,-9.74983830639944,-0.379201952635444
"73",-15.8506736955658,7.3814930656057,-10.3014115613056,4.37223960490899
"74",23.1229472144927,-4.29819745463187,2.89835528119627,-11.2098500469455
"75",-4.2859793097015,16.613512834888,-9.4261044047696,1.92665311317623
"76",-8.28770500750192,-3.41956296020319,2.1416857140795,9.29133846186111
"77",-3.35556571552559,-16.852414533686,5.53893891064347,-2.92132303151278
"78",1.07754531793574,-11.7073690879436,7.41388236606646,-5.7217807184793
"79",-3.34267782455845,17.8236069750775,-8.91486636929524,0.183555232521143
"80",-1.35762239247888,15.4301658735628,-3.06884632767112,13.5660095197818
"81",-18.1377271478319,6.90654160887432,-2.58834757815269,6.58623335721019
"82",-10.0437062426333,-12.4380990060062,6.34073813664919,-1.13218579845075
"83",-7.59896020352006,0.550628344124504,8.18270212581918,9.71554104774014
"84",-9.23063759349848,13.6369528827926,-13.3105834720267,-0.958797403384835
"85",12.6488222510523,1.4158759178476,-2.93056228894844,-10.7408138682209
"86",9.46753034512563,-1.77397981920538,1.07518979318405,-7.49404039015238
"87",-12.7642736190527,7.3490458236821,-9.93528116035304,6.91423271623267
"88",-6.29247193927536,1.98313306103328,-3.39623321178172,9.29019180289777
"89",-5.55097128969674,-1.51895285795084,-1.44624216812638,5.09841530423323
"90",11.310698018177,10.9725224911545,2.56810274618655,18.5452958945302
"91",-3.74735379574271,-7.78938088896784,7.56248915190733,4.60591870612983
"92",-3.64356123776345,7.46674535349045,-0.661110821249883,12.0321839385213
"93",-12.1924520861574,7.1684101681875,-14.6852262520492,2.62681035610804
"94",11.3825877791971,11.0222781981532,2.53726469933791,18.5651681789297
"95",15.8970283676578,-11.257907805646,-0.213245728112731,-11.8065898309445
"96",4.13914726855522,-2.49405979925412,2.91468171538707,-3.53390810494716
"97",12.2011391598922,-15.0200927775645,1.64707748656886,-13.5592093315189
"98",17.7538097852332,-2.25608439286618,5.52211495259943,-7.57829900531076
"99",-2.37827707906844,9.07282299100214,-6.14937557141102,1.93805132463919
"100",-17.9252928330015,2.53697788967013,-2.25544995655526,10.2421567459321
"101",-18.5087192464317,11.7704161919977,-8.69339887293875,7.87356435474233
"102",-0.909284515190409,-17.672371776547,4.27534491795472,-9.3728437260229
"103",17.737974277849,-6.29046608234054,3.91036910752181,-8.59694954520054
"104",0.0839996427414817,-2.83146249166848,0.131895992722132,0.33094912463928
"105",-3.09844997590168,2.74538858120842,-6.53603716232507,1.52239289699064
"106",4.42575913085014,16.8001946851448,2.00430089814436,10.6137500764934
"107",15.2091638552049,5.55170413709129,-10.162091131021,8.54015734144692
"108",-12.3628051921879,2.96474187600527,-8.5774300386018,8.99351102483613
"109",-6.7037849462197,-0.377862657706886,-2.44698340232967,7.51076977140991
"110",-2.48363335824159,-17.1891614847708,-0.4481333487987,-5.26961512388904
"111",6.32717374282576,15.7802184980061,-0.384563112612914,-0.0107376034032924
"112",-8.21880870156537,-9.46549699856472,2.12743223957444,7.83312776732434
"113",-11.3824212263142,-6.80934551358504,7.8460264979247,10.0024474725578
"114",-11.0195357338856,-10.5928317325939,9.25059491849728,6.90106019740286
"115",11.8358267199227,4.18074133790364,-2.86098294832839,-2.40248782949624
"116",-8.88542072382102,-11.1219891722372,2.10249082563367,-0.212794810375725
"117",7.93676551777134,-6.3911720997264,11.7969869688008,0.386567688849468
"118",-15.555206989259,7.70834052554607,-12.0935758439454,4.00247313010519
"119",15.4297492371656,-0.858879165082691,-3.06292465010371,-13.1248100223471
"120",4.09576126425365,-4.51474705416611,4.07848093301365,-3.0464906920608
"121",3.00338093226564,-0.464003614694624,8.90618957862556,8.26957004631266
"122",-2.82048400810673,-18.2709442303488,-4.54190866239249,-1.74031347967555
"123",-4.73184253729707,18.5451401223515,-5.09257280761534,0.269308847006337
"124",16.1306271247425,-1.91009078145297,-3.83037235172884,-14.3898606881362
"125",-10.3487323547667,13.4853680669309,-13.1407286725815,-0.472224718368258
"126",9.29018974544108,-11.0723263182624,-5.33028997523502,-9.66159184524377
"127",10.0733889836023,0.971117562204089,-2.75682324546223,-8.23683441175768
"128",13.6834682174578,-13.7374781159213,1.49859259150424,-12.174296062507
"129",14.0549335304469,-11.9951717119099,2.00366689513724,-10.3190637804155
"130",20.5279985165363,-7.70084542512112,7.79380305461344,-11.2207135318787
"131",-7.57425446854455,12.3901707956733,-7.62741590411896,-2.49309122719414
"132",-3.69731832620941,-0.55140437802532,-6.25709023575461,-2.99872444050629
"133",-12.2850518288353,14.8065125553513,-12.3771627371739,3.10955750808049
"134",11.3039807400636,10.976909707029,2.5659302318362,18.5295491762452
"135",14.0577265832648,-14.8166428183659,-0.88487903049087,-10.7887833942666
"136",4.057747828743,14.6922209811018,2.95329188572357,7.01545567870514
"137",4.23123754259435,9.05901940546326,-5.98922737080661,-6.66578153771832
"138",11.6529995949952,-15.0471448439052,2.52328025957921,-14.294398504006
"139",-14.9140811525996,7.72607402576641,-9.57448686261411,1.78407767747817
"140",-17.8106377852923,0.613612096316768,-7.14435779897658,5.4615698504304
"141",-16.8426452257479,15.5639101288086,-13.8332793061139,-1.95787555430121
"142",-12.0367282544302,14.8890336017121,-11.8775870084086,-0.708955746888236
"143",-6.19140186732076,2.58390802402757,-3.91869272468091,7.60414783339256
"144",24.3070666202664,-3.34271334745012,5.13963422730355,-9.53954707856664
"145",-2.67902804437788,9.48074997126941,-2.22275874028866,-3.44619636454128
"146",2.17281945814409,15.1308984951961,6.5993805280357,8.7419246595379
"147",11.3342222863008,11.0044362768049,2.57429671344813,18.5111194708033
"148",14.8109613554036,-0.676271139179161,-3.92982883376565,-11.6137754700021
"149",7.21932131458301,-8.73062939564179,14.0238620424086,1.52590833443316
"150",14.412180650519,-13.5700561481897,0.173615839946793,-11.3978917219893
"151",7.45329139832251,6.63738506579724,-5.1473999518323,-5.09466469662364
"152",24.7098553984846,-3.06956817151267,6.7319580128966,-10.8184256799374
"153",-8.12537432486505,-5.54323726931709,4.13515762357965,8.86425009257435
"154",-12.489390769463,-6.31367435126412,9.22907170069534,11.8677328428557
"155",2.74849322698567,5.45827016016972,-9.26438313415794,-7.21987080782804
"156",-6.41947412867863,0.365569004298694,-1.01820738991319,8.46479914439771
"157",0.32829425734804,-10.1327431666057,9.09795637979795,1.59303304971972
"158",-4.5056642748897,-6.1267933721699,4.0072680168316,4.86092567987586
"159",9.25955604970859,-0.851929420944396,-1.46469868329913,-8.65001929796606
"160",-3.75354070111257,-7.10480491614964,6.60322272118268,8.82345225807848
"161",-4.08162669510649,0.799010613348462,-3.25687619127332,0.513072621716493
"162",-11.057844197732,-10.3779457062632,8.1241637605594,7.28275173972706
"163",-4.32697047812878,17.0193158810262,-10.304166078352,-0.190553069653318
"164",-12.5042146066982,-11.4288362613879,7.80956119213318,6.53607352435745
"165",11.4374360542627,-6.13924363699048,0.749052324884582,-8.48516100197042
"166",13.0693969076064,-12.0984880546287,-1.76382130416015,-14.4917570334601
"167",-16.8269796899128,14.6710805272488,-12.6137882381638,0.753272859091919
"168",7.97377399346348,-12.9408991562615,1.73067761569494,-3.45795671861203
"169",-2.92002812396285,-9.35712680923284,8.33871347689733,3.10234351711421
"170",-15.2259771338139,4.35686983599549,-2.0822190448342,9.7127907598154
"171",19.1719003624195,-8.52829583366429,4.33201723714247,-12.6226843832093
